school_name,school_id,all_subjects,latitude,longitude
Dela Paz Pulot ES,109566,164.06,13.63412027,121.1295047
Ilijan ES,109567,136.23,13.63135485,121.069547
Julian A Pastor MES,109568,118.45,13.7511106,121.0548049
Liponpon ES,109569,147.6,13.561553,121.09148
Malitam ES,109570,133.6,13.74423722,121.0583968
Pagkilatan ES,109571,161.41,13.63712113,121.0537357
Parang Cueva ES,109572,132.36,13.571242,121.086719
Parang ES,109573,143.13,13.540838,121.075668
Payiran Bilao ES,109574,113.71,13.64564745,121.1266329
San Agapito ES,109575,123.82,13.530496,121.091807
San Agustin Kanluran ES,109576,110.35,13.558575,121.050064
San Agustin Silangan ES,109577,111.83,13.558536,121.060895
Talahib Pandayan ES,109578,112.19,13.63551668,121.1402512
Talahib Payapa ES,109579,151.2,13.66464986,121.1228263
Tibig ES,109580,87.13,13.6562172,121.1389679
Wawa ES,109581,123.3,13.74111105,121.0531702
Alangilan CES,109582,139.92,13.78763115,121.06877
Balagtas ES,109583,93.16,13.80144656,121.0706237
Balete ES,109584,140.29,13.83095224,121.0664346
Balete Relocation Site ES,109585,118.46,13.82075532,121.0607594
Banaba East ES,109586,176.78,13.81406529,121.0593219
Banaba South ES,109587,164.19,13.789105,121.056217
Banaba West ES,109588,112.66,13.80517125,121.0546139
Bucal ES,109589,147.71,13.83994564,121.0957357
Concepcion ES,109590,156.85,13.82915557,121.0804264
MAMES,109591,143.35,13.77289966,121.0850581
San Pedro ES,109592,133.21,13.77792049,121.1020657
Sta Rita ES,109593,150.36,13.77848704,121.0412366
Sorosoro ES,109594,149.58,13.815473,121.088942
Tinga Itaas ES,109595,129.12,13.79770502,121.0883323
Tinga Labac ES,109596,184.2,13.78554193,121.0784703
Bolbok ES,109599,110.75,13.77405415,121.0459305
Calicanto ES,109600,109.21,13.76673226,121.0532913
Conde Labac ES,109601,134.24,13.73421223,121.1105468
Cumba ES,109602,133.86,13.663671,121.105492
Dumuclay ES,109603,121.89,13.74579259,121.089096
Haligue Kanluran ES,109604,153.54,13.68304457,121.0991532
Haligue Silangan ES,109605,162.6,13.6636435,121.1052621
Mahabang Dahilig ES,109606,130.28,13.7106281,121.092641
Eulalia Talban Ebora MES,109607,155.84,13.72432471,121.0903822
Maruclap ES,109608,161.26,13.68338212,121.1099055
San Miguel ES,109609,156.93,13.719236,121.109295
Sirang Lupa ES,109610,136.45,13.73546457,121.0923419
Sta. Rita Aplaya ES,109611,159.84,13.76948397,121.0303811
Sto. Niño ES,109612,110.8,13.69825459,121.0964581
Ambulong ES,109613,148.04,13.71836244,121.0742406
Dao ES,109614,116.81,13.69843936,121.0832657
Jose C Pastor MES,109615,111.56,13.75448212,121.0664558
Libjo ES,109616,116.03,13.74388153,121.0714683
Lilinggiwan ES,109617,154.54,13.652003,121.067314
Mabacong ES,109618,160.81,13.65044415,121.0482412
Malibayo ES,109619,142.88,13.67190609,121.0842737
Piit ES,109620,111.91,13.69144797,121.0822358
Pinamukan ES,109621,141.84,13.69786583,121.0541268
Pinamukan Ibaba ES,109622,167.59,13.68750443,121.062289
San Isidro ES,109623,123.03,13.73283818,121.0779444
Simlong ES,109624,93.78,13.66708377,121.0543681
Sta. Clara ES,109625,91.97,13.75313879,121.0445795
Tabangao ES,109626,126.89,13.71475702,121.0623283
Banaba Center ES,166001,133.42,13.80783823,121.06221
Bucal ES,109814,114.93,14.18870589,121.1690783
E. Barretto Sr. ES,109815,91.56,14.18011357,121.1791124
La Mesa ES,109818,104.63,14.194165,121.154762
Lecheria ES,109819,107.85,14.20323593,121.1614276
Makiling ES,109820,110.42,14.15437283,121.1374207
Maunong ES,109821,148.7,14.187581,121.124879
Puting Lupa ES,109822,101.63,14.15304653,121.1623582
Real ES,109823,99.87,14.19848177,121.1489843
Tiyani ES,109825,134.65,14.17850917,121.1997616
Tulo ES,109826,105.08,14.17590462,121.1369141
Turbina ES,109827,85.72,14.18320361,121.1343871
Banlic ES,109828,105.56,14.22833333,121.1522222
Calamba ES,109829,109.01,14.21039236,121.1675981
Crossing ES,109830,98.42,14.20482183,121.1583714
Halang ES,109831,110.88,14.19757281,121.1602221
Lingga ES,109832,135.83,14.21541218,121.1818231
Looc ES,109833,95.27,14.22387563,121.1790846
Palingon ES,109834,86.37,14.21503611,121.18605
Parian ES,109835,85.44,14.21412712,121.1517666
Sampiruhan ES,109836,128.57,14.21870281,121.1853581
San Cristobal ES,109837,108.34,14.22246039,121.1456863
San Juan ES,109838,102.44,14.21708087,121.1757142
Uwisan ES,109839,120.36,14.23767224,121.1721332
Bubuyan ES,109840,148.31,14.17176142,121.1040852
Bunggo ES,109841,111.11,14.15881953,121.0636073
Buntog ES,109842,118.58,14.181245,121.0496729
Burol ES,109843,144.84,14.159211,121.072671
Canlubang ES,109844,104.87,14.21560402,121.1092332
Kay Anlog ES,109845,98.41,14.16387083,121.1193659
Laguerta ES,109846,117.76,14.17378293,121.0900204
Latian ES,109847,96.05,14.233319,121.121155
Lawa ES,109848,105.22,14.20698042,121.1453023
Majada In ES,109850,104.46,14.18387602,121.0891032
Majada Out ES,109851,95.01,14.19507835,121.1065977
Mangumit ES,109852,119.67,14.20362069,121.0598048
Mapagong ES,109853,127.59,14.217389,121.130379
Mayapa ES,109854,97.16,14.21146928,121.1274458
Paciano Rizal ES,109855,101.03,14.21684557,121.1369135
Palo Alto ES,109856,104.89,14.18418454,121.1073634
Post ES,109857,116.39,14.21594453,121.1215283
Punta ES,109858,141.31,14.176909,121.117792
Hornalan ES,109860,149.78,14.171171,121.068436
San Ramon ES,109861,120.46,14.20372319,121.0955748
Sirang Lupa ES,109862,132.58,14.20278308,121.1061695
Ulango ES,109863,90.7,14.15255154,121.117971
Barandal ES,109864,95.64,14.18849771,121.1302553
Amuyong ES,107840,182.09,14.072047,120.851288
Bilog ES,107841,151.87,14.105848,120.838499
Buck Estate ES,107842,183.23,14.089105,120.853009
Esperanza ES,107843,173.64,14.123057,120.869977
Kaytitinga ES,107844,164.16,14.10804,120.827566
Mangas ES,107845,127.81,14.1221535,120.8627028
Marahan ES,107846,177.48,14.132763,120.848907
Matagbak ES,107847,187.4,14.129065,120.840833
Pajo ES,107848,180.43,14.13418,120.86425
Pansin ES,107850,188.09,14.0931097,120.8807408
Sinaliw ES,107853,168.69,14.128585,120.829976
Sulsugin ES,107854,186.04,14.103178,120.864261
Taywanak ES,107855,173.17,14.149031,120.849917
Upli ES,107856,188.83,14.092987,120.863597
Amadeo ES,107857,152.04,14.1667691,120.9236442
Dagatan ES,107858,176.0,14.18407,120.931725
Halang Banaybanay ES,107859,172.04,14.2004708,120.9293901
Loma ES,107860,153.43,14.150516,120.929983
Maitim ES,107861,167.75,14.179243,121.275587
Pangil ES,107863,168.62,14.1990043,120.9055828
Salaban ES,107864,136.49,14.128554,120.933256
Talon ES,107865,174.19,14.136492,120.939921
Tamakan ES,107866,176.47,14.22064116,120.9277089
Bancal ES,107892,132.79,14.28177,121.0072947
Cabilang Baybay ES,107893,167.34,14.31770263,121.0496211
Carmona ES,107894,175.78,14.31358514,121.0537139
Lantic ES,107895,144.39,14.29784214,121.0498392
Mabuhay ES,107896,140.71,14.312214,121.054655
Maduya ES,107897,112.12,14.31690914,121.0607303
Milagrosa ES,107898,142.42,14.30806089,121.0491848
Paligawan Matanda ES,107899,140.05,14.312095,121.054389
Bailen ES,107926,175.4,14.18164,120.798706
Castaños ES,107927,156.39,14.154851,120.829283
Dao ES,107928,141.91,14.200211,120.802514
Guyung-guyong ES,107929,162.4,14.158548,120.79774
Kabulusan ES,107930,158.43,14.180185,120.807869
Kaymisas ES,107931,174.81,14.160046,120.81937
Kaypaaba ES,107932,174.0,14.186176,120.791904
Lumipa ES,107933,133.84,14.205024,120.784812
Narvaez ES,107934,172.73,14.151047,120.81031
Tabora ES,107935,166.35,14.189421,120.792862
Area J ES,107936,162.79,14.29066532,121.0021456
Bulihan ES,107937,183.64,14.2822792,121.0015974
F. de Castro ES,107938,164.18,14.3233365,121.0273882
Family Village Res ES,107939,179.27,14.30489185,121.0080063
San Gabriel I ES,107940,183.74,14.3122296,121.0200394
San Gabriel II ES,107941,155.44,14.2974584,121.0077788
San Gabriel III ES,107942,166.68,14.31038848,121.0128273
San Jose ES,107943,169.21,14.33129577,121.036891
Angel L. Bawalan ES,107944,120.27,14.22700201,120.907802
Gen. Gregorio S. Alona Sr. MES,107945,118.63,14.27774004,120.9162805
Buenavista ES,107946,103.18,14.30756257,120.9015667
Gen. Trias MES,107947,105.61,14.3821871,120.8775168
Javalera ES,107949,106.61,14.25628948,120.9161411
Manggahan ES,107951,88.82,14.29680638,120.9120266
Panungyanan ES,107952,124.8,14.23502599,120.9221369
Pasong Kawayan I ES,107953,113.92,14.34728027,120.8812889
Pasong Kawayan II ES,107954,96.1,14.3344084,120.8802721
Tapia ES,107955,106.77,14.3643262,120.8793222
Tejero ES,107956,93.77,14.3924508,120.8643883
Bacao ES,107957,87.94,14.4051063,120.883721
Mary Cris ES,107961,96.01,14.35954689,120.9159399
Navarro ES,107962,87.49,14.386709,120.903577
Parklane ES,107963,86.9,14.3406794,120.9183525
Pasong Camachile ES,107964,83.11,14.36154047,120.8976725
San Francisco ES,107965,97.75,14.32346562,120.9226348
Santiago ES,107966,97.87,14.34462505,120.9066263
Tropical Village ES,107967,71.4,14.3042349,120.9172829
Carasuchi ES,107991,135.83,14.195451,120.876367
Guyam ES,107992,179.26,14.195304,120.876945
Guyam na Munti ES,107993,69.75,14.1502005,120.8631845
Indang CES,107994,139.17,14.1909214,120.8789694
Indang East ES,107995,129.34,14.1911667,120.8794676
Kayquit ES,107996,95.38,14.178956,120.881912
Kaytambog ES,107997,170.35,14.197118,120.861712
Lumampong ES,108000,129.88,14.1596609,120.8600156
Tambo ES,108001,168.22,14.189796,120.861111
Tambo Munti Kulit ES,108002,73.59,14.17515,120.860252
Agus-os ES,108003,179.96,14.195418,120.876934
Alulod ES,108004,125.7,14.195304,120.877331
Banaba Cerca ES,108005,188.81,14.2146535,120.8526565
Banaba Lejos ES,108006,158.5,14.2350477,120.8302432
Bancod ES,108007,183.9,14.195637,120.876934
Buna Cerca ES,108008,169.51,14.1866906,120.8865571
Buna Lejos ES,108009,168.84,14.170572,120.898268
Calumpang Lejos ES,108010,165.52,14.2334915,120.8496279
Daine ES,108011,176.62,14.1851573,120.845945
Dr A Pio de Roda ES,108012,169.74,14.2118867,120.8656171
Mahabang Kahoy Cerca ES,108013,186.0,14.167619,120.896559
Mahabang Kahoy Lejos ES,108014,185.75,14.150641,120.910635
Mataas na Lupa ES,108015,142.94,14.229349,120.880849
Aguinaldo ES,108016,108.96,14.44220942,120.9038974
Batong Dalig ES,108017,156.01,14.43479245,120.8972669
Binakayan ES,108018,127.74,14.45127474,120.9220815
F. Ilano MES,108019,155.29,14.431142,120.901647
Gahak - Marulas ES,108020,111.73,14.44365861,120.9102882
Kaingen - Poblacion ES,108021,110.03,14.44559512,120.9033961
Panamitan ES,108022,103.07,14.43671287,120.8930346
Potol - Sta. Isabel ES,108023,104.93,14.43792636,120.8888063
Toclong ES,108024,94.63,14.422292,120.913716
Tramo ES,108025,149.4,14.45295,120.923997
Wakas ES,108026,104.55,14.44410534,120.8989706
Baliwag ES,108027,187.41,14.190586,120.757242
Bendita ES,108028,177.96,14.1609364,120.7524682
Cabulusan ES,108029,149.7,14.1790838,120.74467
Caluangan ES,108030,153.85,14.153201,120.774688
Magallanes ES,108031,177.94,14.1904017,120.7603287
Medina ES,108032,170.72,14.1305024,120.8008505
Pacheco ES,108033,134.49,14.180442,120.774531
Ramirez ES,108034,181.97,14.225782,120.762877
Tua ES,108035,171.95,14.188641,120.757447
Urdaneta ES,108036,170.55,14.566305,120.999084
Balayungan ES,108037,151.72,14.228356,120.799854
Bucal I ES,108038,136.29,14.272894,120.741248
Bucal II ES,108039,148.18,14.2733735,120.752367
Bucal IV ES,108040,157.11,14.2744878,120.768248
Layong Mabilog ES,108041,145.93,14.094207,120.761728
Mabato ES,108042,146.86,14.249409,120.780231
Maragondon ES,108043,123.18,14.276687,120.735173
Pantihan II ES,108044,112.68,14.26161165,120.7908621
Pantihan III ES,108045,130.55,14.228335,120.799864
Pinagsanhan ES,108046,177.25,14.272119,120.820059
Pulo ni Sara ES,108047,133.46,14.196006,120.820059
San Miguel ES,108048,161.86,14.278238,120.739177
Sta. Mercedes ES,108049,96.62,14.123477,120.77751
Talipusngo ES,108050,126.59,14.2130869,120.7551746
Tulay ES,108051,154.11,14.2685501,120.7716116
Anuling ES,108052,119.57,14.128688,120.890942
Asis ES,108053,145.52,14.1370564,120.9005942
Gahitan ES,108054,129.1,14.1348065,120.9043964
Galicia ES,108055,169.88,14.1259395,120.906278
Palocpoc ES,108057,168.63,14.128117,120.879996
Panungyan ES,108058,180.46,14.131982,120.894043
Balsahan ES,108059,152.41,14.31996711,120.7624521
Bancaan ES,108060,131.99,14.3184825,120.7538758
Bucana ES,108061,77.25,14.3218392,120.7554544
Bucana Sasahan ES,108062,95.18,14.3226437,120.7598343
Ibayo ES,108063,135.34,14.3230946,120.7644108
Labac ES,108064,174.58,14.3130706,120.7430487
Lino Bocalan ES,108065,109.45,14.31464763,120.7481424
Mabulo ES,108067,127.43,14.3353421,120.7719753
Munting Mapino ES,108068,92.68,14.3205573,120.7635742
Naic ES,108069,115.16,14.3372839,120.7793564
Halang ES,108070,149.21,14.29195177,120.8038444
Malainen Bago ES,108071,110.16,14.30787476,120.7681938
Malainen Luma ES,108072,82.42,14.27154742,120.7920951
Muzon ES,108073,144.76,14.30099217,120.7621319
Palangue CES,108074,123.48,14.2619072,120.8299326
Petronilo L. Torres MES,108077,135.07,14.31467848,120.7936906
San Roque ES,108078,90.24,14.30998435,120.7721824
Gen. L. San Miguel ES,108080,155.26,14.426402,120.88017
Noveleta ES,108081,165.3,14.431368,120.87978
Salcedo ES,108082,151.29,14.428519,120.875921
San Antonio ES,108083,175.02,14.41857723,120.8857302
San Juan ES,108085,184.4,14.449301,120.880279
Pacifico O Aquino ES,108086,167.2,14.43647201,120.8785565
A. Abadilla ES,108087,153.51,14.41579847,120.850759
Bagbag I ES,108088,128.2,14.42335184,120.8677071
DP Jimenez ES,108089,168.59,14.41169367,120.8481105
Mayor Calixto D. Enriquez ES,108090,185.32,14.42760376,120.8703082
Rosario ES,108091,176.45,14.41685275,120.8560147
Silangan ES,108092,180.53,14.41958408,120.8619136
Tejeros Convention ES,108093,168.31,14.403054,120.861222
Adlas ES,108094,147.09,14.25587814,120.9643931
Bagong Buhay ES,108095,96.28,14.28088478,120.9971761
Balubad ES,108096,173.67,14.230826,120.974992
Batas ES,108097,153.8,14.2350441,120.940479
Biga ES,108098,129.32,14.246795,120.974992
Biluso ES,108099,140.56,14.24212141,120.9568623
Bliss ES,108100,134.62,14.2583453,120.9734807
Bulihan Sites & Services Proj. ES,108102,107.86,14.27347155,120.9953791
Iba ES,108103,135.04,14.2165599,120.9774113
Kalubkob ES,108104,144.83,14.2098626,120.9550217
Kasuyan ES,108105,135.1,14.26145,120.934856
Litlit ES,108106,137.3,14.2054445,120.9442838
Lucsuhin ES,108107,115.22,14.218648,120.972432
Maguyam ES,108108,135.4,14.26431143,121.0062576
Sabutan ES,108109,108.39,14.23335581,120.979081
Tatiao ES,108112,158.0,14.22296307,120.9874759
Balite I ES,108113,172.04,14.211935,120.926534
Balite II ES,108114,155.82,14.221249,120.975682
Mataas na Burol ES,108116,161.19,14.23064,120.975079
Carmen ES,108118,155.94,14.205,121.015942
Hukay ES,108121,164.62,14.21649028,121.0150721
Inchican ES,108122,124.57,14.25036764,121.0534142
Kaong ES,108123,150.81,14.2446733,120.9988139
Lalaan I ES,108125,100.08,14.155167,120.956426
Lumil ES,108126,171.21,14.18277361,121.0116898
Malabag ES,108127,151.74,14.138458,120.964607
Munting Ilog ES,108128,179.15,14.218878,120.9962106
Paligawan ES,108129,183.47,14.027494,121.098074
Pasong Langka ES,108130,83.63,14.157553,120.992593
Pooc ES,108131,94.7,14.229202,120.975998
Pulong Bunga ES,108132,176.67,14.177565,120.97992
Pulong Saging ES,108133,188.61,14.209032,120.978516
Puting Kahoy ES,108134,118.2,14.216336,121.031402
Santol ES,108135,158.89,14.1698677,120.9544384
Tartaria ES,108136,118.91,14.2036952,121.022886
Tibig ES,108137,110.06,14.2272648,121.0009256
Ulat ES,108138,136.35,14.196355,120.981959
Bagong Tubig ES,108139,144.64,14.08080833,120.9035444
Bulalo ES,108140,145.51,14.169473,121.019455
Dapdap ES,108142,142.32,15.279311,120.52242
Isidro Cuadra ES,108143,94.69,14.098819,120.908477
Kalabuso ES,108144,163.52,14.148842,121.032858
Maharlika ES,108146,124.54,14.114806,120.95726
Maitim II ES,108147,98.32,14.130481,120.954858
Mendez Crossing ES,108148,150.8,14.097719,120.919207
Neogan ES,108149,118.88,14.098437,120.894243
Patutong Malaki ES,108150,148.07,14.115437,120.962109
Sambong ES,108151,110.52,14.086439,120.923617
San Jose ES,108152,151.85,14.115136,120.962458
Sungay ES,108153,140.47,14.124057,120.992496
Amaya ES,108155,125.9,14.38290292,120.8336347
Capipisa ES,108158,100.42,14.3581759,120.792411
Florentino Joya ES,108161,106.55,14.36170246,120.8565958
Halayhay ES,108162,158.22,14.37264097,120.812547
Bienvenido R. Fojas  MES,108163,139.11,14.357367,120.828339
Julugan ES,108164,138.27,14.40416543,120.8467329
Paradahan ES,108165,154.88,14.32457311,120.859466
Punta ES,108166,162.52,14.34079144,120.85945
Sanja Mayor ES,108167,177.27,14.37441244,120.8539814
Santol ES,108168,96.52,14.851487,120.914758
Sta. Cruz (Bucal) ES,108169,101.19,14.39020949,120.8621181
F. Calderon ES,108170,123.72,14.39825424,120.8548108
Tres Cruces ES,108171,180.93,14.352242,120.838463
ANF Dinglas ES,108172,105.02,14.2851385,120.7187291
Parang ES,108173,129.26,14.29082,120.716919
San Juan ES,108174,150.59,14.307665,120.769049
Sapang ES,108175,89.9,14.287008,120.70779
Ternate Central ES,108176,138.73,14.2860499,120.7176275
Aguado ES,108177,157.68,14.25647442,120.864907
Aliang ES,108178,142.0,14.287804,120.871463
Bagong Pook ES,108179,84.61,14.25985157,120.8773112
Conchu ES,108180,91.59,14.2605768,120.8827833
Hugo Perez ES,108182,148.93,14.27882196,120.8917373
Kanggahan ES,108183,95.43,14.2804228,120.8484289
Lapidario ES,108184,166.92,14.27195978,120.8665023
Osorio ES,108185,172.44,14.291458,120.879625
Palawit ES,108186,112.86,14.2615039,120.8961279
Trece Martires City ES,108187,151.34,14.28739335,120.8685825
Milagrosa West ES,164001,158.56,14.30424721,121.0449835
Kaytapos ES,164004,150.06,14.177272,120.856175
Lumampong Balagbag ES,164005,166.36,14.196037,120.886602
De Ocampo ES,164006,163.45,14.29533008,120.8671832
Belvedere ES,164008,87.21,14.334718,120.880156
Bagbag II ES,164013,120.31,14.4205258,120.8668052
Southville ES,164014,88.69,14.258217,120.871731
Garita ES,109628,100.5,14.48175546,120.9057256
Julian R. Felipe ES,109629,116.5,14.48818998,120.8969111
Porta Vaga ES,109630,104.44,14.48337251,120.9112948
Sangley ES,109631,109.8,14.49347497,120.9058072
Ladislao Diwa ES,109632,102.53,14.47649369,120.8924103
Ovidio S. Dela Rosa ES,109633,133.24,14.4817,120.893
Bagumbuhay ES,109634,94.33,14.483477,120.9053
Dalahican ES,109635,101.1,14.46398727,120.8842828
Estansuela ES,109636,108.32,14.482146,120.891357
Manuel S. Rojas ES,109637,95.26,14.48078472,120.9012105
San Lorenzo Ruiz ES,109638,99.8,14.458858,120.879904
Sta. Cruz ES,109639,84.83,14.47030017,120.8890952
Delfin J. Jaranilla ES,107900,178.87,14.2832819,120.9603564
Dasmariñas ES,107901,97.78,14.32679071,120.9353703
Humayao ES,107903,128.7,14.26489475,120.943594
Langkaan ES,107904,123.74,14.27505456,120.9476036
Malinta ES,107905,165.01,14.26495163,120.9676897
New Era ES,107906,164.92,14.27996679,120.964924
Paliparan ES,107907,90.39,14.29392367,120.9889754
Paliparan III ES,107908,106.47,14.3143997,120.982099
Piela ES,107909,177.5,14.29169191,120.974669
Sabang ES,107911,107.15,14.34405789,120.9265234
Salawag ES,107912,93.26,14.35303375,120.9807912
Bautista Subd. ES,107915,122.89,14.31322325,120.9717741
Burol ES,107916,86.15,14.32981865,120.9489971
Sta. Cristina ES,107918,85.89,14.32187386,120.9710482
San Nicolas ES,107919,118.03,14.31480669,120.9680401
Sta. Cruz ES,107920,130.03,14.31279332,120.9606498
Dr. J.P. Rizal ES,107921,140.45,14.33931228,120.955151
San Miguel ES,107922,97.76,14.33847741,120.9496195
Pintong Gubat ES,107923,91.86,14.322075,120.9843962
